row ID,row m/z,row retention time,source_file,source_scan
10047,510.3764,7.727758,X3_spores.mzML,2820.0
10065,586.249,1.17779,V2_liq.mzML,472.0
10079,723.9103,4.414525,Z3C_liq.mzML,1678.0
10087,768.5536,10.657354,A1_liq.mzML,4076.0
10093,555.3288,1.553998,X3_spores.mzML,602.0
10112,472.2765,1.584815,W3_spores.mzML,617.0
10116,747.3782,2.714,V3C_liq.mzML,1016.0
10118,748.3777,1.083,IS_7.mzML,391.0
10120,674.4867,8.485649,W1C_liq.mzML,3210.0
10122,887.4772,1.342197,D4_spore.mzML,516.0
10123,754.5619,8.088601,Z1_liq.mzML,3042.0
10125,650.4446,6.25,A3_liq.mzML,2356.0
10127,708.5095,10.47677,A3_spore.mzML,3853.0
10130,788.5172,10.660064,Z1_liq.mzML,3963.0
10131,805.4598,3.276,E1C_liq.mzML,1236.0
10135,784.4235,3.597,Y2C_liq.mzML,1431.0
10139,654.8551,4.16,A2_liq.mzML,1593.0
10152,596.3643,4.103846,E3_liq.mzML,1571.0
10155,329.1493,1.802,Y3_liq.mzML,744.0
10156,581.3579,4.349116,B3C_liq.mzML,1659.0
10157,398.1555,0.878456,D3C_liq.mzML,324.0
10158,518.2475,1.138156,C3C_liq.mzML,471.0
10159,257.6476,2.24634,A1C_liq.mzML,880.0
10166,1315.6437,3.702,F1C_liq.mzML,1418.0
10171,659.3447,2.653758,C3_spore.mzML,961.0
10174,361.1837,8.222867,X3_spores.mzML,2986.0
10179,837.7955,4.438124,Y2C_liq.mzML,1695.0
10183,391.7128,0.584702,X3_spores.mzML,275.0
10188,488.2657,0.669,C3C_liq.mzML,330.0
10191,1347.8848,10.023187,X2_liq.mzML,3785.0
10193,603.2733,1.781224,Y3_spores.mzML,701.0
10199,764.9114,3.382165,W3C_liq.mzML,1356.0
10205,611.3529,4.09,Y1C_liq.mzML,1564.0
10218,669.9005,4.248,C3_liq.mzML,1617.0
10236,1465.7662,4.332885,X1C_liq.mzML,1636.0
10248,1220.679,8.221238,Y2_spores.mzML,3065.0
10249,405.2104,2.069,B2_spore.mzML,775.0
10252,678.3084,2.224489,Y3_spores.mzML,854.0
10257,685.3714,2.985562,A3_liq.mzML,1095.0
10258,1108.605,3.785172,V3_liq.mzML,1449.0
10259,680.4827,10.015352,E1_spore.mzML,3875.0
10267,1247.6544,3.948,D1C_liq.mzML,1512.0
10273,1026.5679,3.867583,C2C_liq.mzML,1444.0
10275,827.7115,7.138873,X3_spores.mzML,2611.0
10294,362.1392,1.377179,A3_spore.mzML,536.0
10297,804.4095,2.571,W1_liq.mzML,1020.0
10298,596.3578,4.121401,F3_liq.mzML,1572.0
10301,282.0901,2.097735,QC_3.mzML,849.0
10304,352.3197,7.952458,Z1_spores.mzML,2977.0
10318,772.9181,3.801448,F1_liq.mzML,1412.0
10319,1123.5958,2.54,Z1_liq.mzML,1010.0
10321,699.3964,3.068459,Y1C_liq.mzML,1237.0
10324,334.1989,0.889404,B3_spore.mzML,330.0
10328,600.8589,4.597,F3C_liq.mzML,1745.0
10337,530.3375,0.821,A2C_liq.mzML,316.0
10340,354.3358,7.255961,A2_spore.mzML,2667.0
10351,222.6269,1.335926,E3_spore.mzML,528.0
10354,679.4078,3.54,E2C_liq.mzML,1436.0
10355,229.0805,3.5275,A3_spore.mzML,1285.0
10357,977.511,3.822231,X3_liq.mzML,1462.0
10371,515.3335,6.918135,W2_spores.mzML,2551.0
10381,510.3769,7.09794,X3_spores.mzML,2608.0
10382,990.5388,3.822,X3C_liq.mzML,1456.0
10392,703.5209,8.100294,V1_spores.mzML,3032.0
10396,678.4161,3.099978,Y3_liq.mzML,1206.0
10405,524.3432,3.45874,E3_spore.mzML,1243.0
10410,830.4106,3.391955,W3C_liq.mzML,1292.0
10415,861.4088,4.030767,E1C_liq.mzML,1539.0
10417,475.2544,2.04,B2_spore.mzML,776.0
10420,360.1798,7.360106,QC_0.mzML,2769.0
10429,360.1797,7.382831,QC_1.mzML,2736.0
10435,327.2516,7.474673,IS_7.mzML,2813.0
10441,599.4283,8.299056,W2_spores.mzML,3064.0
10450,479.2849,0.932036,Z2_spores.mzML,374.0
10456,522.2657,1.104407,V3_liq.mzML,429.0
10460,504.3879,8.148748,F1_liq.mzML,3103.0
10465,970.521,2.988722,E3_liq.mzML,1170.0
10484,575.8263,3.055904,A1_liq.mzML,1139.0
10493,1024.5524,4.121,W3_liq.mzML,1560.0
10494,801.4766,4.014364,,
10515,505.3026,3.364651,Y3_spores.mzML,1275.0
10525,467.2547,3.669634,F3_liq.mzML,1414.0
10527,366.1758,0.657838,Y1C_liq.mzML,327.0
10533,868.4075,2.326,D3_spore.mzML,878.0
10537,1330.7328,10.69772,Z2_spores.mzML,3935.0
10543,524.2741,7.19806,C3_spore.mzML,2674.0
10549,586.8187,4.198,D1_liq.mzML,1607.0
10563,408.3105,8.330141,IS_7.mzML,3127.0
10565,909.4415,3.654141,W3_liq.mzML,1414.0
10568,904.4555,3.407787,E1_liq.mzML,1310.0
10576,890.4317,2.359214,Y2_spores.mzML,916.0
10578,464.2756,7.273764,A3_spore.mzML,2686.0
10581,243.1703,2.09,W2_spores.mzML,814.0
10582,605.3109,1.595,E3_liq.mzML,595.0
10583,457.2077,2.888658,Y3_spores.mzML,1112.0
10589,595.3856,7.551854,E2_liq.mzML,2838.0
10590,688.3215,6.07266,QC_6.mzML,2277.0
10595,403.2183,1.483703,Y2_spores.mzML,598.0
10625,879.4944,10.664986,A1_liq.mzML,4078.0
10626,757.4196,3.552,Z1_liq.mzML,1335.0
10635,263.1488,0.652,A3C_liq.mzML,268.0
10646,673.3755,3.051932,V3_liq.mzML,1172.0
10649,343.187,1.151495,D4_spore.mzML,450.0
10652,1189.6138,3.555,C3C_liq.mzML,1439.0
10656,759.5903,7.947545,B1_spore.mzML,2990.0
10671,307.0855,2.092396,QC_6.mzML,821.0
10682,471.1831,6.651724,A3_spore.mzML,2471.0
10686,165.9831,10.789831,D3_liq.mzML,3967.0
10692,691.404,4.580601,F2_liq.mzML,1739.0
10697,665.2953,1.395675,C3C_liq.mzML,550.0
10700,758.4711,10.658251,X2_spores.mzML,3867.0
10706,352.1177,4.668149,IS_8.mzML,1733.0
10710,1255.677,4.248,A1_liq.mzML,1632.0
10716,1019.0219,3.718842,B1_liq.mzML,1447.0
10726,1346.7346,7.773125,E3_spore.mzML,2827.0
10734,458.2296,7.178874,W2_liq.mzML,2719.0
10737,396.2481,3.100425,E2_liq.mzML,1206.0
10766,329.1912,2.057,F3_liq.mzML,785.0
10776,479.8068,4.062,A2C_liq.mzML,1554.0
10777,347.1923,1.419,B2C_liq.mzML,508.0
10778,264.1519,0.6375,D3C_liq.mzML,247.0
10779,801.6894,7.045999,A3_spore.mzML,2601.0
10785,663.4103,8.553623,V3_liq.mzML,3175.0
10790,683.4309,7.519058,C2C_liq.mzML,2814.0
10796,672.2999,4.011,Z3_liq.mzML,1537.0
10816,653.0117,2.6895,Y3_liq.mzML,998.0
10818,435.3232,8.299382,W3_spores.mzML,3033.0
10843,734.4823,10.665874,F1_liq.mzML,4019.0
10850,800.4847,3.849019,Y1C_liq.mzML,1498.0
10855,689.8826,3.649373,W2C_liq.mzML,1373.0
10857,233.6467,0.925793,Z3C_liq.mzML,370.0
10858,609.3408,3.750685,B2C_liq.mzML,1440.0
10859,662.3585,3.021727,A1_liq.mzML,1167.0
10861,257.6157,6.64501,Z3_spores.mzML,2497.0
10869,1231.6111,3.766289,D3_liq.mzML,1443.0
10874,529.3406,2.824,B2_liq.mzML,1135.0
10882,617.2798,1.7095,F3_spore.mzML,652.0
10896,658.5276,8.120493,Y3_spores.mzML,3001.0
10898,881.5142,10.686,X3C_liq.mzML,4065.0
10900,518.2461,0.940687,X2_liq.mzML,332.0
10910,818.4737,4.343814,D3C_liq.mzML,1611.0
10917,802.5291,8.422257,V3_spores.mzML,3058.0
10919,286.3113,6.407056,C3_spore.mzML,2384.0
10928,332.1805,0.968,D4C_liq.mzML,375.0
10932,527.2819,1.628,Z3_spores.mzML,588.0
10935,723.917,4.423901,A1_liq.mzML,1689.0
10944,429.2196,2.248016,C3_liq.mzML,869.0
10946,612.3798,4.382859,A1C_liq.mzML,1675.0
10949,1426.8041,6.543082,B3_spore.mzML,2423.0
10950,928.5038,3.829,D1_liq.mzML,1445.0
10964,857.0037,3.847,Y2_liq.mzML,1496.0
10971,991.5005,3.344,F1C_liq.mzML,1303.0
11011,204.0444,2.08995,QC_6.mzML,822.0
11013,359.267,0.998435,W3_liq.mzML,484.0
11020,634.3241,1.269915,Y3_spores.mzML,510.0
11024,674.8079,1.960508,X3_liq.mzML,713.0
11025,739.3344,2.199,D1C_liq.mzML,913.0
11034,378.7295,2.1545,E2C_liq.mzML,833.0
11041,1342.924,10.021552,A2C_liq.mzML,3818.0
11046,575.3389,0.96031,Y2C_liq.mzML,456.0
11047,571.3474,0.992,Y3_spores.mzML,403.0
11053,616.3438,7.039278,Z2_spores.mzML,2595.0
11058,537.1509,8.248923,IS_8.mzML,3090.0
11065,499.3916,7.427848,W3_spores.mzML,2825.0
11068,977.4959,3.981,Y2_liq.mzML,1503.0
11072,684.3517,2.389,X3_liq.mzML,905.0
11089,716.3743,4.151,C2C_liq.mzML,1595.0
11091,831.4648,3.738894,F3C_liq.mzML,1445.0
11110,748.5911,8.449067,F1_liq.mzML,3206.0
11111,499.8261,4.137,C2C_liq.mzML,1593.0
11113,319.2837,7.67801,IS_7.mzML,2891.0
11121,654.3322,2.888,C3C_liq.mzML,1125.0
11137,625.2708,2.328489,Y3_spores.mzML,908.0
11139,418.754,4.057874,B3C_liq.mzML,1555.0
11147,275.2587,7.781284,IS_7.mzML,2918.0
11157,359.1673,8.028269,Z3_spores.mzML,2981.0
11159,928.5186,3.766289,B2_liq.mzML,1450.0
11169,586.3605,3.9785,V3_liq.mzML,1525.0
11171,717.4221,4.554545,A1C_liq.mzML,1732.0
11175,852.476,10.658778,QC_10.mzML,3977.0
11180,444.7468,1.7375,D1C_liq.mzML,680.0
11182,784.4287,3.717504,C3_liq.mzML,1429.0
11183,428.2138,1.46973,Y2C_liq.mzML,503.0
11185,621.1536,3.711608,QC_3.mzML,1450.0
11191,358.7449,8.087266,A1_liq.mzML,3066.0
11221,666.3201,1.781,Y3_spores.mzML,707.0
11226,515.3226,7.574621,Z3_spores.mzML,2822.0
11230,856.4435,2.785,B1_liq.mzML,1032.0
11234,431.2302,2.706,Y3_spores.mzML,1045.0
11237,1302.7045,7.736866,D4_spore.mzML,2831.0
11239,343.1992,0.85547,Y3_spores.mzML,367.0
11245,724.3851,3.752453,Y1C_liq.mzML,1414.0
11248,498.8145,3.917,V3_liq.mzML,1501.0
11252,1057.5779,3.882,D4_liq.mzML,1478.0
11253,972.0116,4.248,V2_liq.mzML,1616.0
11257,772.4287,4.024643,C1C_liq.mzML,1554.0
11259,538.3516,7.426295,V3_spores.mzML,2736.0
11261,321.2431,7.837539,C2_spore.mzML,2857.0
11262,611.4299,8.328125,W3_liq.mzML,3120.0
11263,482.3495,6.725749,X3_spores.mzML,2469.0
11277,333.6492,0.571048,W2_spores.mzML,272.0
11292,558.3171,0.743,A3_liq.mzML,319.0
11300,326.1029,4.677005,IS_6.mzML,1768.0
11306,443.7127,0.5785,Z2_spores.mzML,342.0
11308,492.2036,3.400172,F3_spore.mzML,1232.0
11323,490.7866,2.731,A1_liq.mzML,1086.0
11325,1108.6211,3.79247,D4_liq.mzML,1444.0
11326,528.3057,1.783724,Y3_spores.mzML,705.0
11332,236.1488,0.578024,D4_spore.mzML,251.0
11333,738.3447,2.911712,Y3_spores.mzML,1111.0
11334,666.4911,8.48933,A3_spore.mzML,3094.0
11342,545.2524,0.994633,W3_liq.mzML,443.0
11344,309.243,7.159946,E2_spore.mzML,2617.0
11351,514.2249,6.537423,C3_spore.mzML,2432.0
11358,618.2488,1.373471,Z1_liq.mzML,529.0
11359,329.2792,5.271312,A1_liq.mzML,1991.0
11376,340.1862,2.551778,Y2_spores.mzML,973.0
11379,614.8458,3.080437,A3_liq.mzML,1238.0
11380,646.8218,1.722,W3_liq.mzML,683.0
11386,439.268,8.347378,V2C_liq.mzML,3126.0
11406,990.5454,3.90825,E3_liq.mzML,1458.0
11407,544.3175,1.896,D3C_liq.mzML,835.0
11410,423.2236,2.405,Y3_spores.mzML,911.0
11422,384.2473,2.057,Y1C_liq.mzML,774.0
11431,646.3569,3.272,F3C_liq.mzML,1272.0
11440,496.7507,2.226408,W3_spores.mzML,849.0
11441,592.2625,2.759232,F3_spore.mzML,1001.0
11444,394.2587,7.701051,IS_7.mzML,2910.0
11447,545.2462,0.578,Y3_liq.mzML,284.0
11448,301.1202,1.489078,D4_spore.mzML,538.0
11469,990.5571,3.911676,F2C_liq.mzML,1464.0
11473,367.1516,0.916458,V2C_liq.mzML,356.0
11476,651.3738,4.440713,Y3_liq.mzML,1664.0
11477,534.322,6.915622,C3_spore.mzML,2560.0
11478,769.351,4.242,D3_liq.mzML,1578.0
11493,584.3386,2.14819,A2C_liq.mzML,886.0
11494,317.1888,2.662,C2C_liq.mzML,1013.0
11502,821.9584,4.244992,B2C_liq.mzML,1714.0
11514,662.4854,7.539835,C3C_liq.mzML,2840.0
11522,1433.7793,4.318913,A3_liq.mzML,1646.0
11525,420.3234,6.948951,E3_spore.mzML,2551.0
11534,686.5245,10.653242,B3_spore.mzML,3905.0
11535,606.4002,6.666837,Z3_spores.mzML,2503.0
11542,303.0974,0.795406,A1_liq.mzML,287.0
11557,739.5062,10.662786,X2C_liq.mzML,4048.0
11573,308.2808,7.161,IS_7.mzML,2708.0
11576,597.3463,1.466493,X2_spores.mzML,644.0
11579,1018.6363,3.756128,A2_liq.mzML,1440.0
11587,1021.5255,4.048438,F3C_liq.mzML,1555.0
11592,1236.7153,10.664478,X3_spores.mzML,3932.0
11594,565.4307,8.45266,IS_7.mzML,3164.0
11596,1448.8009,6.543893,C3_spore.mzML,2439.0
11597,857.4064,1.66,W3_liq.mzML,656.0
11605,265.2523,7.585746,A1_liq.mzML,2883.0
11608,1307.7369,7.890096,C3_spore.mzML,2922.0
11618,1089.7482,7.427295,C3_spore.mzML,2747.0
11624,550.4818,9.648318,F3_spore.mzML,3576.0
11629,380.1936,1.63,B3_spore.mzML,631.0
11659,300.1564,1.675254,Y3_spores.mzML,737.0
11669,831.4943,10.6734,QC_10.mzML,3983.0
11673,323.0556,2.100857,QC_2.mzML,829.0
11675,481.2412,1.534451,F3_spore.mzML,582.0
11677,294.1852,4.834339,IS_10.mzML,1815.0
11686,792.4902,8.821835,Y1_liq.mzML,3323.0
11687,450.7896,3.790033,E2_liq.mzML,1452.0
11688,986.4968,4.232,D4C_liq.mzML,1623.0
11694,644.3181,2.024,W3_liq.mzML,761.0
11702,714.5501,10.660909,F1_spore.mzML,4132.0
11706,390.3122,6.982582,Y2_spores.mzML,2641.0
11715,533.3338,7.574602,Z3_spores.mzML,2823.0
11718,1084.5714,3.77699,Y3C_liq.mzML,1400.0
11738,262.1797,10.621131,X1C_liq.mzML,4101.0
11741,1020.0256,3.902,X1C_liq.mzML,1495.0
11744,548.766,0.936819,X1C_liq.mzML,370.0
11745,1170.6168,4.14097,Z1_liq.mzML,1587.0
11763,617.331,1.232289,F3C_liq.mzML,407.0
11766,618.307,2.027,F2C_liq.mzML,824.0
11771,729.5649,8.486998,D3_spore.mzML,3081.0
11780,318.2037,1.289,D1_liq.mzML,440.0
11782,724.4175,4.415238,Y2C_liq.mzML,1673.0
11787,525.7794,1.549,E2C_liq.mzML,536.0
11788,445.2315,1.6573,E2_liq.mzML,619.0
11790,873.4369,3.359,X3_liq.mzML,1277.0
11792,1117.5981,3.975,E3C_liq.mzML,1523.0
11793,546.2811,0.58325,E1C_liq.mzML,272.0
11802,327.2399,3.970942,C1C_liq.mzML,1532.0
11811,760.4955,8.122374,D4C_liq.mzML,3026.0
11818,445.2455,1.051,IS_7.mzML,420.0
11821,387.2292,6.043326,QC_4.mzML,2298.0
11829,560.4152,7.724188,B2C_liq.mzML,2905.0
11848,368.3125,6.463961,X3_spores.mzML,2378.0
11856,277.2159,7.726386,W3_spores.mzML,2841.0
11870,730.3984,4.128679,Z2_liq.mzML,1581.0
11882,541.4504,8.095655,B3_spore.mzML,2976.0
11884,748.8616,2.525,Z3_liq.mzML,993.0
11888,269.1109,0.650673,V3_spores.mzML,283.0
11889,1247.6344,3.94,V2_liq.mzML,1515.0
11892,277.1194,1.107024,E3_spore.mzML,437.0
11899,1037.5516,4.248,D4C_liq.mzML,1628.0
11905,344.2174,1.462955,Z3_spores.mzML,585.0
11907,1018.5435,3.517,W3_liq.mzML,1368.0
11910,536.3553,7.193648,C3_spore.mzML,2663.0
11914,431.3827,8.297534,W1_spores.mzML,3087.0
11932,588.3077,3.323,V3_liq.mzML,1263.0
11940,703.847,8.077496,E3_spore.mzML,2920.0
11946,657.3185,2.4515,Y3_spores.mzML,956.0
11958,483.3456,8.076152,X1_liq.mzML,3058.0
11964,552.4235,7.658044,Y3_spores.mzML,2841.0
11978,386.2771,8.403039,B2_liq.mzML,3138.0
11981,714.5495,10.641062,B3_spore.mzML,3906.0
11982,753.3837,1.774,Z3_spores.mzML,693.0
11987,680.4827,10.031917,A2C_liq.mzML,3815.0
11988,927.5524,6.690982,D4_spore.mzML,2425.0
11994,428.1844,3.034976,Y3_spores.mzML,1161.0
11995,372.347,7.551915,A2_spore.mzML,2768.0
11998,617.3257,1.209279,X3C_liq.mzML,477.0
12012,302.1512,1.547,D1C_liq.mzML,645.0
12028,717.9232,4.559908,A1_liq.mzML,1746.0
12032,240.1806,0.578957,IS_0.mzML,267.0
12033,849.4392,1.193153,W2C_liq.mzML,464.0
12034,703.3427,8.085338,A3_liq.mzML,3011.0
12038,1073.567,4.137,Z3C_liq.mzML,1595.0
12042,260.1501,0.875,E1_liq.mzML,349.0
12045,515.3223,2.842597,F1C_liq.mzML,1073.0
12049,1100.384,2.94,W2C_liq.mzML,1124.0
12053,383.2917,7.570033,V1C_liq.mzML,2861.0
12064,232.1198,0.82292,D3C_liq.mzML,339.0
12065,371.2147,1.413,E3_liq.mzML,564.0
12078,776.8237,2.7435,D4_liq.mzML,1059.0
12089,801.4526,4.776799,Y3_liq.mzML,1772.0
12094,399.1661,5.026975,Y1C_liq.mzML,1885.0
12103,1270.6888,4.462484,W2_liq.mzML,1693.0
12104,877.9605,4.192,V1C_liq.mzML,1583.0
12125,528.2643,1.86425,Y3_spores.mzML,727.0
12140,652.3284,3.26,E3_liq.mzML,1194.0
12143,760.4858,10.657791,Z1_spores.mzML,3993.0
12161,691.0676,4.563132,Y2C_liq.mzML,1719.0
12163,234.6333,8.032122,Z3C_liq.mzML,2994.0
12165,442.8841,2.244999,E3_liq.mzML,879.0
12168,459.1986,0.627,C3_spore.mzML,266.0
12169,878.4696,4.1895,E2C_liq.mzML,1597.0
12176,803.3931,2.723,Y3_spores.mzML,1046.0
12186,596.3438,1.656,A3_spore.mzML,641.0
12199,384.3477,7.69783,IS_7.mzML,2904.0
12212,386.1942,0.78227,X2_spores.mzML,339.0
12216,489.2024,1.131,F2C_liq.mzML,512.0
12217,330.239,4.974124,X3C_liq.mzML,1873.0
12239,895.6196,8.683697,W1C_liq.mzML,3286.0
12241,487.2606,1.895,E2_liq.mzML,724.0
12242,477.2806,7.603918,A3_liq.mzML,2844.0
12244,658.3602,3.115,W2_liq.mzML,1208.0
12245,358.7449,8.112658,E3C_liq.mzML,3015.0
12249,270.146,0.957981,E3_spore.mzML,429.0
12257,573.2771,1.444,F3_spore.mzML,578.0
12260,871.4987,3.91934,E1_liq.mzML,1460.0
12261,732.8872,6.55037,D4_spore.mzML,2416.0
12265,776.5174,10.652986,X1_spores.mzML,4102.0
12307,601.3615,4.577853,D3C_liq.mzML,1735.0
12311,833.4207,2.445,B2_spore.mzML,921.0
12321,378.2286,8.53339,X3C_liq.mzML,3203.0
12329,403.2178,1.3875,C1C_liq.mzML,475.0
12331,285.1706,4.653914,D4_spore.mzML,1704.0
12338,721.3185,1.627,Y2C_liq.mzML,586.0
12340,683.3622,4.2195,Y3_liq.mzML,1594.0
12351,686.5769,8.105919,X1_liq.mzML,3070.0
12352,411.2611,1.7995,Y2_spores.mzML,707.0
12368,155.0851,4.657795,V3_liq.mzML,1757.0
12373,372.1633,7.71838,W3_spores.mzML,2843.0
12379,446.2268,1.865,F3C_liq.mzML,665.0
12387,500.2713,1.722484,W1C_liq.mzML,687.0
12390,282.1175,1.206,Y3_spores.mzML,420.0
12392,590.3672,7.413286,A3_spore.mzML,2741.0
12397,490.2593,1.3865,D3C_liq.mzML,615.0
12398,1220.6765,10.680655,W3_spores.mzML,3982.0
12400,620.3096,3.623977,Y3_spores.mzML,1355.0
12413,658.3109,6.043994,QC_0.mzML,2306.0
12417,476.308,2.41625,IS_11.mzML,899.0
12425,259.1443,0.674025,B3_spore.mzML,277.0
12426,678.5342,10.645731,E2_spore.mzML,3943.0
12429,508.3646,6.838527,X3_spores.mzML,2506.0
12430,708.5005,10.643726,A2_spore.mzML,3940.0
12438,1554.8145,4.555819,E3_liq.mzML,1729.0
12439,317.2695,6.899816,IS_7.mzML,2602.0
12441,1372.674,3.801549,D4_liq.mzML,1439.0
12445,679.3489,1.059255,B3_spore.mzML,396.0
12451,467.2842,4.043662,C2C_liq.mzML,1547.0
12453,537.2687,1.121494,Z3_spores.mzML,431.0
12454,555.2797,2.107537,B3_spore.mzML,805.0
12461,492.2886,3.086595,Y1C_liq.mzML,1191.0
12466,884.6259,8.701823,Y1_liq.mzML,3273.0
12467,798.3779,0.7675,Y2_liq.mzML,346.0
12469,581.7968,3.914,Z1_liq.mzML,1483.0
12473,591.3485,4.667864,QC_11.mzML,1733.0
12486,392.2313,0.974847,Z2C_liq.mzML,291.0
12497,560.3331,0.959704,C1C_liq.mzML,408.0
12498,337.2731,6.913396,Y3_spores.mzML,2578.0
12499,829.9655,4.229,E3_liq.mzML,1615.0
12506,279.1386,1.485036,F3_spore.mzML,567.0
12511,418.7545,4.129132,B1C_liq.mzML,1556.0
12519,597.3046,6.666732,V3_spores.mzML,2470.0
12524,534.2633,2.04,Z3_spores.mzML,743.0
12529,1214.7153,10.667769,X3_spores.mzML,3930.0
12531,387.1893,1.254755,C3C_liq.mzML,609.0
12533,777.3732,2.787105,D3_spore.mzML,1042.0
12538,822.3851,2.230717,E1C_liq.mzML,874.0
12540,498.293,2.013,Y3_spores.mzML,798.0
12546,423.1201,7.939097,V2_spores.mzML,2896.0
12548,601.3337,3.95552,E2_liq.mzML,1489.0
12559,390.1331,1.095888,V3_liq.mzML,386.0
12560,716.3827,4.150909,F1_liq.mzML,1584.0
12563,690.5082,10.658909,C2_spore.mzML,3889.0
12575,195.993,10.880929,V2_spores.mzML,4051.0
12576,438.2093,0.722629,A3C_liq.mzML,286.0
12587,748.369,2.664,W1_liq.mzML,997.0
12595,520.2676,6.436279,W2_spores.mzML,2413.0
12601,338.3424,10.66215,V3C_liq.mzML,4097.0
12603,808.4825,10.657938,B1C_liq.mzML,4041.0
12604,440.2662,7.507433,E1C_liq.mzML,2841.0
12612,621.3007,7.043691,Y3_spores.mzML,2636.0
12644,386.3027,6.852863,Y3_spores.mzML,2560.0
12657,402.3932,7.45188,A1_spore.mzML,2803.0
12664,556.3389,2.82425,V3C_liq.mzML,1121.0
12668,335.2794,7.155809,F3_spore.mzML,2649.0
12669,1073.5802,4.147833,X2_liq.mzML,1592.0
12671,433.2458,2.765787,Y3_spores.mzML,1060.0
12675,833.0674,2.251695,QC_4.mzML,906.0
12682,330.2274,5.668292,C3_spore.mzML,2110.0
12683,1323.7617,8.008481,C3_spore.mzML,2929.0
12708,211.1276,1.030971,C2_spore.mzML,421.0
12734,1146.5892,3.781229,Z3_liq.mzML,1459.0
12743,871.4886,3.9075,C3_liq.mzML,1461.0
12744,410.3493,7.468494,IS_7.mzML,2818.0
12759,583.3268,0.935557,V3_liq.mzML,331.0
12802,724.8887,3.746581,A3_liq.mzML,1446.0
12805,432.2807,2.264744,IS_0.mzML,931.0
12806,198.0177,10.800987,A3_liq.mzML,4048.0
12807,488.2712,1.643,Z3_spores.mzML,638.0
12815,653.3328,3.001854,Z1_liq.mzML,1164.0
12820,461.2218,1.695333,C1_liq.mzML,674.0
12831,157.9884,10.881397,D3C_liq.mzML,4125.0
12836,769.3737,2.087188,Z3_spores.mzML,794.0
12837,242.2487,5.644489,D4_liq.mzML,2126.0
12840,947.4926,4.036144,X3_liq.mzML,1536.0
12841,291.2523,7.1616,IS_7.mzML,2712.0
12871,364.187,7.035448,D4C_liq.mzML,2641.0
12874,354.3359,6.959871,V3_spores.mzML,2539.0
12878,644.3438,3.826,X1_liq.mzML,1455.0
12885,278.1287,6.560669,W3_spores.mzML,2433.0
12891,358.6998,1.388576,V2_liq.mzML,596.0
12901,305.1811,0.905133,,
12906,504.371,7.931377,B2_spore.mzML,2922.0
12913,244.1914,1.067,IS_7.mzML,425.0
12915,373.2072,1.311345,Y2_spores.mzML,523.0
12935,405.2098,1.7505,F3_spore.mzML,658.0
12938,782.5848,9.036121,B2C_liq.mzML,3365.0
12939,459.3109,7.955954,A2_spore.mzML,2911.0
12967,531.7948,3.761245,Y2C_liq.mzML,1446.0
12974,753.5312,8.467072,X3_spores.mzML,3106.0
12984,395.3333,8.437767,A2_spore.mzML,3085.0
12988,457.2456,2.763979,B2_spore.mzML,1006.0
12992,506.2296,1.953532,B3_spore.mzML,744.0
12996,806.4692,10.663248,B2C_liq.mzML,3976.0
13010,244.6483,1.7755,E2C_liq.mzML,670.0
13015,316.3202,6.795044,X3_spores.mzML,2489.0
13016,322.2944,7.473821,IS_7.mzML,2819.0
13017,1019.6382,3.581,F1_liq.mzML,1405.0
13023,678.4033,4.05769,W2_liq.mzML,1553.0
13039,814.9411,4.462582,A2_liq.mzML,1695.0
13053,289.154,2.796,Y1_liq.mzML,1072.0
13054,322.6927,1.788094,D4_spore.mzML,683.0
13063,305.1541,0.89437,Y3_spores.mzML,314.0
13067,601.3611,4.626832,A2C_liq.mzML,1754.0
13069,230.1131,3.162,B2_liq.mzML,1281.0
13072,1327.6746,3.963,W3_liq.mzML,1511.0
13075,353.2693,7.642698,V3_spores.mzML,2807.0
13080,407.1942,1.617,W3_spores.mzML,627.0
13081,530.3116,1.4605,E1C_liq.mzML,532.0
13082,474.3811,7.685077,W3_spores.mzML,2817.0
13084,705.3248,1.929508,Y1C_liq.mzML,769.0
13088,343.1606,0.905805,Y3_spores.mzML,376.0
13102,895.6324,8.659074,X1C_liq.mzML,3278.0
13111,574.3603,7.351079,X3_spores.mzML,2701.0
13113,366.3718,9.277867,A1_liq.mzML,3515.0
13123,500.6966,1.290324,Y2_liq.mzML,554.0
13128,394.3065,6.793168,D4_spore.mzML,2488.0
13135,279.2318,7.937921,W3_spores.mzML,2921.0
13138,691.3529,1.619,B3_spore.mzML,625.0
13142,656.3604,2.70098,Y3_spores.mzML,1041.0
13155,565.4308,8.441105,V2_liq.mzML,3133.0
13171,618.3879,3.73461,D1C_liq.mzML,1443.0
13174,357.2992,7.571457,Z3_spores.mzML,2826.0
13175,286.2381,7.375399,Y3_spores.mzML,2746.0
13185,358.2719,5.711,IS_7.mzML,2196.0
13194,277.6406,1.735,C2_spore.mzML,653.0
13195,604.4439,7.691948,B2C_liq.mzML,2903.0
13196,474.2585,0.657599,W2_spores.mzML,320.0
13210,561.2855,1.394118,E2_liq.mzML,612.0
13212,1083.5789,3.695548,B2C_liq.mzML,1443.0
13220,977.4687,3.9385,X3_liq.mzML,1505.0
13237,173.0797,1.009031,C3_spore.mzML,376.0
13247,684.312,1.627876,C3_spore.mzML,617.0
13270,765.3863,3.496286,A1C_liq.mzML,1363.0
